id,Exited
165034,0.032993104
165035,0.88845026
165036,0.02674104
165037,0.2271757
165038,0.3201212
165039,0.041185282
165040,0.036740556
165041,0.09085828
165042,0.60682946
165043,0.007590197
165044,0.11847629
165045,0.01165908
165046,0.009633548
165047,0.18485099
165048,0.6036369
165049,0.04874003
165050,0.10043356
165051,0.3445442
165052,0.025038566
165053,0.061181813
165054,0.02077549
165055,0.09294963
165056,0.22927998
165057,0.006401058
165058,0.5184203
165059,0.15467733
165060,0.9551274
165061,0.42235866
165062,0.18533541
165063,0.44757947
165064,0.01881814
165065,0.033672687
165066,0.18411979
165067,0.11639815
165068,0.035179522
165069,0.007814395
165070,0.7228175
165071,0.027143607
165072,0.118481286
165073,0.88545567
165074,0.58682835
165075,0.1761132
165076,0.24766144
165077,0.005211563
165078,0.3773642
165079,0.17305213
165080,0.0074002007
165081,0.036550205
165082,0.008040646
165083,0.44124103
165084,0.046463113
165085,0.0034449513
165086,0.014949234
165087,0.58717185
165088,0.016505057
165089,0.10836868
165090,0.10310494
165091,0.018111695
165092,0.027339078
165093,0.16052374
165094,0.014386608
165095,0.08614314
165096,0.2449498
165097,0.13886692
165098,0.025169129
165099,0.0054784534
165100,0.8716777
165101,0.042152744
165102,0.078637786
165103,0.012614409
165104,0.21322104
165105,0.5322491
165106,0.39804882
165107,0.068764046
165108,0.011401644
165109,0.4510559
165110,0.07456922
165111,0.043873444
165112,0.058998562
165113,0.012946418
165114,0.014854686
165115,0.02545431
165116,0.2867504
165117,0.017410055
165118,0.37258568
165119,0.08314286
165120,0.06807644
165121,0.26767346
165122,0.2522301
165123,0.042257864
165124,0.2076153
165125,0.027464576
165126,0.045033973
165127,0.009915112
165128,0.0106243305
165129,0.01323072
165130,0.9647704
165131,0.021906555
165132,0.34680754
165133,0.07517647
165134,0.017764425
165135,0.050264228
165136,0.0072907032
165137,0.51110953
165138,0.65136963
165139,0.5918177
165140,0.12708314
165141,0.021327645
165142,0.0048062433
165143,0.08528753
165144,0.21720895
165145,0.5192803
165146,0.17263551
165147,0.045277134
165148,0.10614794
165149,0.021338923
165150,0.012802024
165151,0.65615064
165152,0.45337856
165153,0.048076507
165154,0.01768345
165155,0.024891933
165156,0.009848977
165157,0.024043197
165158,0.36322206
165159,0.13432544
165160,0.028523736
165161,0.014387
165162,0.7493023
165163,0.02092126
165164,0.0237787
165165,0.10620905
165166,0.9508676
165167,0.04723876
165168,0.031029506
165169,0.09500843
165170,0.08321561
165171,0.05522982
165172,0.62441003
165173,0.11186402
165174,0.01622678
165175,0.112309515
165176,0.00808962
165177,0.036391735
165178,0.5304331
165179,0.7207193
165180,0.03721599
165181,0.88910604
165182,0.16033383
165183,0.016741391
165184,0.055594537
165185,0.04240866
165186,0.00818628
165187,0.9692756
165188,0.9539088
165189,0.013525238
165190,0.0118041
165191,0.1145622
165192,0.14999434
165193,0.13652974
165194,0.2352356
165195,0.1043346
165196,0.3534809
165197,0.7987249
165198,0.60954505
165199,0.08735516
165200,0.44587222
165201,0.7082074
165202,0.84664696
165203,0.7043384
165204,0.5851762
165205,0.010372253
165206,0.12515809
165207,0.1009139
165208,0.0073533966
165209,0.19002376
165210,0.47538492
165211,0.9174152
165212,0.055910755
165213,0.028178897
165214,0.891653
165215,0.39368993
165216,0.03799963
165217,0.0042686905
165218,0.0138610015
165219,0.90741843
165220,0.31299683
165221,0.06323109
165222,0.16656403
165223,0.08336404
165224,0.054435827
165225,0.8853374
165226,0.7866459
165227,0.13796137
165228,0.17099467
165229,0.29940292
165230,0.8549298
165231,0.012248508
165232,0.004627027
165233,0.051061302
