id,Exited
165034,0.020706054
165035,0.8722081
165036,0.028117243
165037,0.19453362
165038,0.37220648
165039,0.048005797
165040,0.036005054
165041,0.07443597
165042,0.57205373
165043,0.00504954
165044,0.1138539
165045,0.011235742
165046,0.013384969
165047,0.2557912
165048,0.6257679
165049,0.030603444
165050,0.049101993
165051,0.293139
165052,0.01415006
165053,0.0696811
165054,0.019902496
165055,0.08537784
165056,0.21200627
165057,0.0066696703
165058,0.49027357
165059,0.17610316
165060,0.94998425
165061,0.50961447
165062,0.1282333
165063,0.38621214
165064,0.01730564
165065,0.027518012
165066,0.13623983
165067,0.14974555
165068,0.02590911
165069,0.006847921
165070,0.7322954
165071,0.03726437
165072,0.09163755
165073,0.8793943
165074,0.55656713
165075,0.18355656
165076,0.17393035
165077,0.006485897
165078,0.40271917
165079,0.24546249
165080,0.012523691
165081,0.04502729
165082,0.00250548
165083,0.44246113
165084,0.061358787
165085,0.0035569682
165086,0.013143215
165087,0.49456584
165088,0.015947998
165089,0.1543766
165090,0.076722875
165091,0.015141939
165092,0.01847732
165093,0.13725159
165094,0.014066755
165095,0.06937449
165096,0.2388113
165097,0.13056497
165098,0.022542441
165099,0.004797259
165100,0.8504172
165101,0.046019655
165102,0.060048312
165103,0.0105309095
165104,0.16860202
165105,0.5386411
165106,0.3773123
165107,0.07229809
165108,0.019619375
165109,0.37611887
165110,0.083799385
165111,0.04604724
165112,0.054844562
165113,0.016209813
165114,0.013486705
165115,0.023588639
165116,0.303856
165117,0.02255038
165118,0.30041122
165119,0.07418827
165120,0.05562827
165121,0.30238578
165122,0.21748868
165123,0.060912143
165124,0.22554259
165125,0.026973454
165126,0.04186646
165127,0.009356496
165128,0.0105630355
165129,0.016030071
165130,0.95314616
165131,0.020053832
165132,0.27159634
165133,0.07896707
165134,0.010835244
165135,0.055713277
165136,0.0056010205
165137,0.60323876
165138,0.5978788
165139,0.6089428
165140,0.09079824
165141,0.022976268
165142,0.0044811782
165143,0.09073021
165144,0.1843985
165145,0.44936088
165146,0.15979484
165147,0.044626962
165148,0.08810557
165149,0.017607294
165150,0.011283088
165151,0.5862893
165152,0.56518
165153,0.049500372
165154,0.0407732
165155,0.02123007
165156,0.0089894375
165157,0.019018646
165158,0.4177169
165159,0.10248878
165160,0.027865
165161,0.014104261
165162,0.73666793
165163,0.015973499
165164,0.017068725
165165,0.12558416
165166,0.96224254
165167,0.05284479
165168,0.02751343
165169,0.06736153
165170,0.09499836
165171,0.02878433
165172,0.55676514
165173,0.11217169
165174,0.019394562
165175,0.10589205
165176,0.012145001
165177,0.027922375
165178,0.40898332
165179,0.65599006
165180,0.041158345
165181,0.8502069
165182,0.14450602
165183,0.026216628
165184,0.03565144
165185,0.041120473
165186,0.010450993
165187,0.9638059
165188,0.94515556
165189,0.015663369
165190,0.013252788
165191,0.089180894
165192,0.11009155
165193,0.108123176
165194,0.21485066
165195,0.13553475
165196,0.3354749
165197,0.79697496
165198,0.6496174
165199,0.069846086
165200,0.35137802
165201,0.659759
165202,0.8002534
165203,0.6782548
165204,0.5199404
165205,0.016536813
165206,0.10895933
165207,0.08570276
165208,0.012664836
165209,0.1583858
165210,0.57678795
165211,0.85545516
165212,0.04826376
165213,0.019673526
165214,0.9136122
165215,0.35689735
165216,0.034852773
165217,0.0026043444
165218,0.008927047
165219,0.8827187
165220,0.31456757
165221,0.056746837
165222,0.17425294
165223,0.09661261
165224,0.030142987
165225,0.8771858
165226,0.8010439
165227,0.1374492
165228,0.14779872
165229,0.27076325
165230,0.9066758
165231,0.012072708
165232,0.0047376323
165233,0.056701563
165234,0.14222577
165235,0.010535889
165236,0.50945807
165237,0.011049675
165238,0.11669799
165239,0.017597316
165240,0.005307486
165241,0.012136595
165242,0.2614419
165243,0.018017918
165244,0.62450343
165245,0.006608797
165246,0.0500079
165247,0.01956121
165248,0.039539702
165249,0.21532609
165250,0.013212641
165251,0.0075332355
165252,0.25889352
165253,0.1986175
165254,0.013758131
165255,0.10005969
165256,0.23507884
165257,0.043188278
165258,0.4946441
165259,0.41133162
165260,0.29358882
165261,0.8712659
165262,0.4759626
165263,0.011023932
165264,0.036936622
165265,0.013512226
165266,0.005376328
165267,0.38902304
165268,0.12552285
165269,0.57882
165270,0.28358
165271,0.022831341
165272,0.96038425
165273,0.046560675
165274,0.055190742
165275,0.16576345
165276,0.10164144
165277,0.378721
165278,0.8993426
165279,0.09927245
165280,0.009843352
165281,0.007683647
165282,0.1174259
165283,0.0055567212
165284,0.33107635
165285,0.116784446
165286,0.09199507
165287,0.012755187
165288,0.037263535
165289,0.06735208
165290,0.050886545
165291,0.027103368
165292,0.10174226
165293,0.5875155
165294,0.0020796105
165295,0.1421073
165296,0.04288465
165297,0.035761338
165298,0.02220505
165299,0.03530446
165300,0.52012885
165301,0.068333045
165302,0.3798084
165303,0.052511223
165304,0.0071249427
165305,0.006429403
165306,0.021135869
165307,0.14263743
165308,0.03311871
165309,0.15426905
165310,0.14986
165311,0.07173895
165312,0.85551137
165313,0.012354478
165314,0.018232547
165315,0.17674878
165316,0.10590055
165317,0.0074310484
165318,0.75953317
165319,0.141387
165320,0.02364986
165321,0.12409838
165322,0.057260323
165323,0.05024175
165324,0.12298979
165325,0.27390498
165326,0.45019975
165327,0.10429751
165328,0.089043036
165329,0.015081274
165330,0.122672796
165331,0.03537398
165332,0.5451298
165333,0.015937561
165334,0.004367878
165335,0.011428974
165336,0.11165044
165337,0.19605425
165338,0.28867072
165339,0.14744069
165340,0.07678524
165341,0.03422977
165342,0.01564163
165343,0.003793931
165344,0.0926979
165345,0.051339425
165346,0.9456319
165347,0.23793428
165348,0.027818173
165349,0.08999829
165350,0.002777432
165351,0.17606625
165352,0.024741828
165353,0.013543572
165354,0.10635638
165355,0.054999497
165356,0.013945465
165357,0.04304013
165358,0.11287126
165359,0.022485327
165360,0.8638453
165361,0.042002015
165362,0.1576923
165363,0.14542826
165364,0.01636362
165365,0.9039946
165366,0.0065186904
165367,0.110699
165368,0.11856427
165369,0.7086679
165370,0.21142282
165371,0.0036101048
165372,0.08418246
165373,0.02173985
165374,0.58522505
165375,0.030071137
165376,0.010175477
165377,4.9680312e-11
165378,0.1449932
165379,0.023704601
165380,0.13627744
165381,0.043466255
165382,0.0038927863
165383,0.008289058
165384,0.02950728
165385,0.18581134
165386,0.72807616
165387,0.009533128
165388,0.2032737
165389,0.08262505
165390,0.63008296
165391,0.0036066775
165392,0.036709405
165393,0.08595442
165394,0.096439786
165395,0.010803747
165396,0.028240087
165397,0.030997405
165398,0.47501904
165399,0.05293257
165400,0.03803598
165401,0.08935012
165402,0.34448195
165403,0.023114543
165404,0.05614341
165405,0.19760935
165406,0.06405705
165407,0.05505178
165408,0.25582495
165409,0.004041731
165410,0.020451812
165411,0.02976753
165412,0.06241937
165413,0.009443179
165414,0.04872839
165415,0.068717524
165416,0.8429877
165417,0.011629671
165418,0.007988441
165419,0.7908332
165420,0.041552126
165421,0.5057144
165422,0.017134259
165423,0.013942533
165424,0.012587953
165425,0.5236808
165426,0.0666195
165427,0.11458278
165428,0.21624579
165429,0.42206255
165430,0.046279535
165431,0.056466658
165432,0.53198904
165433,0.96118957
165434,0.76934093
165435,0.2275885
165436,0.27775797
165437,0.008157325
165438,0.011272306
165439,0.09517166
165440,0.6930907
165441,0.76786554
165442,0.027309563
165443,0.008848752
165444,0.043923285
165445,0.11795345
165446,0.09183665
165447,0.0029663877
165448,0.149127
165449,0.0025223994
165450,0.010242635
165451,0.01165546
165452,0.63405174
165453,0.041063372
165454,0.55563295
165455,0.04451607
165456,0.44838777
165457,0.68777764
165458,0.008210912
165459,0.036782913
165460,0.024896083
165461,0.01833229
165462,0.054240774
165463,0.08744743
165464,0.071462825
165465,0.8856287
165466,0.011297843
165467,0.07605323
165468,0.10115539
165469,0.08290667
165470,0.0717119
165471,0.2250253
165472,0.0042534214
165473,0.019795232
165474,0.2703972
165475,0.08094634
165476,0.19416769
165477,0.084669806
165478,0.2561664
165479,0.27649716
165480,0.03783111
165481,0.94174755
165482,0.0064307377
165483,0.13095641
165484,0.02247815
165485,0.22780997
165486,0.061142243
165487,0.11465197
165488,0.022560298
165489,0.016390681
165490,0.030797029
165491,0.07581168
165492,0.14607021
165493,0.11297435
165494,0.015985053
165495,0.49836197
165496,0.044918895
165497,0.17373304
165498,0.099406525
165499,0.016020674
165500,0.012279369
165501,0.07547674
165502,0.005573386
165503,0.014606861
165504,0.82829
165505,0.6172918
165506,0.013782967
