id,Exited
165034,0.014214411
165035,0.81827295
165036,0.02413743
165037,0.20877762
165038,0.34688237
165039,0.028221268
165040,0.027252177
165041,0.066172116
165042,0.5676762
165043,0.0047509256
165044,0.08467511
165045,0.012179598
165046,0.006736832
165047,0.2031419
165048,0.5561252
165049,0.029677114
165050,0.05035929
165051,0.2352409
165052,0.012251905
165053,0.06094201
165054,0.016313156
165055,0.087771334
165056,0.17864616
165057,0.0057800408
165058,0.4256181
165059,0.12738825
165060,0.90069246
165061,0.32887653
165062,0.13175814
165063,0.3459165
165064,0.020023094
165065,0.026508648
165066,0.14523126
165067,0.09887786
165068,0.04167351
165069,0.0067769527
165070,0.6638467
165071,0.024719132
165072,0.08977491
165073,0.8406974
165074,0.50101095
165075,0.17808248
165076,0.13947712
165077,0.0043467423
165078,0.32726467
165079,0.1660996
165080,0.00919982
165081,0.020530904
165082,0.0027820214
165083,0.4053227
165084,0.046533342
165085,0.002788901
165086,0.0063790022
165087,0.45919776
165088,0.015782205
165089,0.09274482
165090,0.08648309
165091,0.012595031
165092,0.021594917
165093,0.1081525
165094,0.006969374
165095,0.059258703
165096,0.22725385
165097,0.10948364
165098,0.01884882
165099,0.004628989
165100,0.8212517
165101,0.033785
165102,0.05382749
165103,0.0067931996
165104,0.17185043
165105,0.49416307
165106,0.42823207
165107,0.058439568
165108,0.0055938093
165109,0.44224247
165110,0.052721854
165111,0.053977977
165112,0.060549155
165113,0.010214809
165114,0.011824236
165115,0.024024818
165116,0.27414814
165117,0.022192158
165118,0.297907
165119,0.055715483
165120,0.0634014
165121,0.2670086
165122,0.1975195
165123,0.061750088
165124,0.22716959
165125,0.028972177
165126,0.033548072
165127,0.009061227
165128,0.008113223
165129,0.010577748
165130,0.9889866
165131,0.012877275
165132,0.2737542
165133,0.08666041
165134,0.012243195
165135,0.04993733
165136,0.0038269567
165137,0.4625919
165138,0.5908643
165139,0.5641657
165140,0.07056676
165141,0.016522497
165142,0.003338998
165143,0.09206484
165144,0.19014797
165145,0.5070226
165146,0.13501984
165147,0.04545054
165148,0.062296193
165149,0.02533919
165150,0.0048625553
165151,0.6442354
165152,0.48201117
165153,0.036426976
165154,0.01603193
165155,0.019147702
165156,0.00544177
165157,0.016305583
165158,0.32000276
165159,0.11048819
165160,0.016302127
165161,0.009600733
165162,0.69552535
165163,0.013854237
165164,0.013381059
165165,0.11183371
165166,0.9199068
165167,0.045436442
165168,0.026296783
165169,0.070609964
165170,0.07197328
165171,0.040180214
165172,0.5017296
165173,0.0813574
165174,0.013451788
165175,0.09371388
165176,0.009688806
165177,0.023393637
165178,0.3912068
165179,0.59528697
165180,0.029319964
165181,0.83401674
165182,0.13579601
165183,0.018259615
165184,0.04544335
165185,0.032872375
165186,0.008198446
165187,0.9516301
165188,0.9035445
165189,0.012759765
165190,0.009515724
165191,0.086457744
165192,0.1654916
165193,0.08967762
165194,0.25065026
165195,0.10849773
165196,0.27963373
165197,0.789398
165198,0.5654035
165199,0.043771133
165200,0.29726392
165201,0.6662511
165202,0.7776853
165203,0.67659223
165204,0.5228869
165205,0.012290739
165206,0.12553182
165207,0.073139906
165208,0.0067179883
165209,0.15853594
165210,0.3921902
165211,0.8292215
165212,0.037351012
165213,0.007961472
165214,0.846299
165215,0.3247077
165216,0.0331748
165217,0.0015786265
165218,0.008196945
165219,0.83030486
165220,0.23184535
165221,0.07232795
165222,0.14658812
165223,0.06434696
165224,0.034464147
165225,0.8475741
165226,0.6914489
165227,0.16919066
165228,0.1815501
165229,0.21121807
165230,0.7994576
165231,0.00915339
165232,0.00019145431
165233,0.04443311
165234,0.095831364
165235,0.008127933
165236,0.4902041
165237,0.007787398
165238,0.07549026
165239,0.024901109
165240,0.0050012665
165241,0.008736357
165242,0.18962075
165243,0.020382864
165244,0.70027137
165245,0.0040440923
165246,0.05480718
165247,0.021190695
165248,0.039852493
165249,0.20777479
165250,0.010611316
165251,0.006228977
165252,0.3317285
165253,0.13232052
165254,0.013340937
165255,0.12835349
165256,0.25771835
165257,0.043470673
165258,0.33922982
165259,0.35921946
165260,0.3873696
165261,0.8114579
165262,0.5416087
165263,0.00785448
165264,0.019590732
165265,0.008471546
165266,0.0028873878
165267,0.35724273
165268,0.091400094
165269,0.5832395
165270,0.29121262
165271,0.015903728
165272,0.95634335
165273,0.042795952
165274,0.060104914
165275,0.14392176
165276,0.088777795
165277,0.30046508
165278,0.8707589
165279,0.10182247
165280,0.00822164
165281,0.009519657
165282,0.09469605
165283,0.0043045064
165284,0.29537472
165285,0.08693261
165286,0.07975401
165287,0.007837179
165288,0.023502897
165289,0.03030434
165290,0.02367089
165291,0.027482618
165292,0.09028722
165293,0.50593674
165294,0.0035807192
165295,0.10248256
165296,0.037068304
165297,0.026219033
165298,0.01422833
165299,0.047328502
165300,0.47316837
165301,0.047097355
165302,0.33111554
165303,0.04663821
165304,0.0029082433
165305,0.0039023685
165306,0.016847465
165307,0.12029496
165308,0.03187634
165309,0.12793306
165310,0.083026655
165311,0.09169628
165312,0.8254367
165313,0.01657565
165314,0.026785573
165315,0.13264848
165316,0.116329476
165317,0.0035120943
165318,0.6600077
165319,0.094673105
165320,0.029842492
165321,0.086430095
165322,0.0360216
165323,0.034080893
165324,0.08048292
165325,0.21696019
165326,0.38394982
165327,0.096546106
165328,0.09405651
165329,0.009678641
165330,0.10332989
165331,0.033831485
165332,0.519216
165333,0.012003849
165334,0.0033345926
165335,0.009231883
165336,0.106557034
165337,0.136973
165338,0.2155153
165339,0.20939837
165340,0.06710338
165341,0.026391167
165342,0.019258052
