id,Exited
165034,0.032544255
165035,0.8745423
165036,0.030150639
165037,0.23768704
165038,0.41622117
165039,0.05620907
165040,0.042587783
165041,0.08444271
165042,0.5680322
165043,0.005346227
165044,0.10927033
165045,0.026020877
165046,0.010639654
165047,0.26880625
165048,0.6392193
165049,0.056621015
165050,0.06975075
165051,0.38370135
165052,0.024179716
165053,0.083657354
165054,0.013442375
165055,0.10353985
165056,0.2104617
165057,0.007744126
165058,0.47937357
165059,0.15235594
165060,0.95420796
165061,0.5656272
165062,0.12573616
165063,0.3886706
165064,0.03410944
165065,0.045563076
165066,0.20672281
165067,0.22501196
165068,0.04329658
165069,0.0067899157
165070,0.7348056
165071,0.035551812
165072,0.11261192
165073,0.8829698
165074,0.61348736
165075,0.24180587
165076,0.21284543
165077,0.006272972
165078,0.44661006
165079,0.2069756
165080,0.010309697
165081,0.03252084
165082,0.0050458307
165083,0.48151934
165084,0.0429756
165085,0.004548052
165086,0.018982751
165087,0.5796757
165088,0.019984316
165089,0.19556536
165090,0.105019815
165091,0.016822107
165092,0.017669657
165093,0.15622553
165094,0.009324674
165095,0.064841315
165096,0.24438822
165097,0.13636248
165098,0.02276046
165099,0.010147674
165100,0.8476057
165101,0.06389883
165102,0.08015394
165103,0.009213348
165104,0.2103821
165105,0.54230404
165106,0.4137886
165107,0.08093552
165108,0.025886135
165109,0.464793
165110,0.06884712
165111,0.058296073
165112,0.07197962
165113,0.019048093
165114,0.02143743
165115,0.03228486
165116,0.28605968
165117,0.02020441
165118,0.39687198
165119,0.10312296
165120,0.07390324
165121,0.34367573
165122,0.26726276
165123,0.07563818
165124,0.21012974
165125,0.042375173
165126,0.06599935
165127,0.012819995
165128,0.014000762
165129,0.011655976
165130,0.9924527
165131,0.018728098
165132,0.31605247
165133,0.095910914
165134,0.017236484
165135,0.06845322
165136,0.0061724954
165137,0.58681905
165138,0.58614373
165139,0.55414826
165140,0.12876418
165141,0.028293997
165142,0.0049390844
165143,0.10565868
165144,0.20619015
165145,0.5099703
165146,0.20850417
165147,0.059433084
165148,0.07994197
165149,0.021712996
165150,0.013779499
165151,0.6774286
165152,0.6159774
165153,0.056980066
165154,0.026011387
165155,0.02636518
165156,0.008642829
165157,0.025420811
165158,0.36785868
165159,0.16850057
165160,0.03939516
165161,0.018156098
165162,0.72971815
165163,0.019642998
165164,0.02204163
165165,0.113117315
165166,0.96745825
165167,0.086645104
165168,0.031951755
165169,0.09557006
165170,0.080479935
165171,0.044734612
165172,0.5910934
165173,0.10876673
165174,0.01868203
165175,0.12142103
165176,0.016563792
165177,0.040189173
165178,0.4050324
165179,0.6972189
165180,0.034605853
165181,0.9059382
165182,0.1633283
165183,0.026380057
165184,0.055262063
165185,0.03744202
165186,0.009983891
165187,0.9829034
165188,0.9577286
165189,0.015814094
165190,0.013000235
165191,0.10604178
165192,0.17765357
165193,0.11655585
165194,0.35621288
165195,0.09878914
165196,0.3659833
165197,0.8461518
165198,0.68391013
165199,0.07997091
165200,0.43365175
165201,0.7707242
165202,0.8106679
165203,0.72757226
165204,0.658076
165205,0.015466705
165206,0.18185876
165207,0.09430856
165208,0.015329435
165209,0.17600277
165210,0.35815686
165211,0.9054045
165212,0.06197401
165213,0.022343142
165214,0.9250361
165215,0.41052777
165216,0.051058047
165217,0.0050252466
165218,0.009190155
165219,0.88368094
165220,0.35865337
165221,0.09430832
165222,0.1617659
165223,0.092723794
165224,0.07565533
165225,0.9203918
165226,0.7634051
165227,0.15165159
165228,0.12117476
165229,0.2807928
165230,0.9027947
165231,0.012778759
165232,0.005029375
165233,0.053549983
165234,0.19329238
165235,0.011489894
165236,0.5591758
165237,0.010489309
165238,0.1762196
165239,0.028323615
165240,0.008514611
165241,0.013859353
165242,0.23156643
165243,0.020031894
165244,0.7137568
165245,0.005912204
165246,0.0663096
165247,0.022890074
165248,0.02574634
165249,0.22220023
165250,0.01439693
165251,0.007353059
165252,0.2639347
165253,0.18837462
165254,0.018091042
165255,0.13807449
165256,0.25978893
165257,0.040917184
165258,0.6705966
165259,0.4488672
165260,0.21712743
165261,0.86371344
165262,0.5509552
165263,0.011386523
165264,0.029094089
165265,0.022962222
165266,0.006801209
165267,0.42891088
165268,0.12993515
165269,0.67082775
165270,0.38837025
165271,0.028995985
165272,0.9688937
165273,0.07947015
165274,0.07004961
165275,0.23238923
165276,0.09743186
165277,0.4343531
165278,0.92674893
165279,0.12965858
165280,0.018099865
165281,0.014002698
165282,0.120871335
165283,0.006750567
165284,0.38424444
165285,0.10153676
165286,0.09102873
165287,0.0151334
165288,0.030577725
165289,0.04911364
165290,0.027677385
165291,0.028480824
165292,0.08006061
165293,0.60614264
165294,0.00443458
165295,0.17603242
165296,0.046625916
165297,0.040881254
165298,0.022864707
165299,0.053393204
165300,0.5947038
165301,0.060550515
165302,0.4114944
165303,0.066458106
165304,0.0059087244
165305,0.005310419
165306,0.016368425
165307,0.18455549
165308,0.045804586
165309,0.21144132
165310,0.12589149
165311,0.12986705
165312,0.8677327
165313,0.021400036
165314,0.019672744
165315,0.20662996
165316,0.112736605
165317,0.0058955774
165318,0.74126554
165319,0.1452297
165320,0.023862781
165321,0.16677678
165322,0.079464994
165323,0.055089507
165324,0.087744646
165325,0.19453248
165326,0.53357995
165327,0.13374168
165328,0.1425799
165329,0.015761776
165330,0.12032038
165331,0.04354196
165332,0.60175794
165333,0.015649002
165334,0.0054245605
165335,0.017973058
165336,0.10229271
165337,0.18944918
165338,0.27794462
165339,0.18388715
165340,0.07264321
165341,0.037407693
165342,0.021601632
165343,0.005259725
165344,0.07576041
165345,0.06633678
165346,0.96194404
165347,0.23801613
165348,0.034753017
165349,0.10781475
165350,0.005482386
165351,0.18545996
165352,0.03299909
165353,0.015323261
165354,0.104271695
165355,0.080778144
165356,0.027081285
165357,0.03573355
165358,0.13345198
165359,0.028135603
165360,0.86347103
165361,0.04436455
165362,0.2389161
165363,0.15500705
165364,0.016593326
165365,0.8611258
165366,0.0056948154
165367,0.15058471
165368,0.1445815
165369,0.72854024
165370,0.27403185
165371,0.003457732
165372,0.07381139
165373,0.024657974
165374,0.63823944
165375,0.02088257
165376,0.014816523
165377,0.0044665053
165378,0.14714302
165379,0.034912396
165380,0.19509742
165381,0.057447046
165382,0.0065126843
165383,0.007223689
165384,0.028536873
165385,0.22384423
165386,0.843372
165387,0.009491616
165388,0.22643928
165389,0.10958628
165390,0.6461885
165391,0.004832333
165392,0.028486447
165393,0.11273034
165394,0.13064697
165395,0.012451483
165396,0.027896786
165397,0.047273614
165398,0.43294838
165399,0.05462627
165400,0.051997054
165401,0.0750607
165402,0.24515308
165403,0.032769065
165404,0.08130883
165405,0.24360518
165406,0.082219034
165407,0.044503964
165408,0.20420218
165409,0.0060271057
165410,0.01439047
165411,0.02790639
165412,0.031758387
165413,0.007818933
165414,0.05142
165415,0.09328967
165416,0.8376252
165417,0.010818521
165418,0.015333134
165419,0.77088994
165420,0.03842986
165421,0.5356878
165422,0.016489103
165423,0.014069765
165424,0.02289801
165425,0.6245764
165426,0.056920946
165427,0.07336213
165428,0.23729339
165429,0.48583466
165430,0.05174287
165431,0.07414659
165432,0.5361372
165433,0.980433
165434,0.81555486
165435,0.24349307
165436,0.36006632
165437,0.0067372825
165438,0.011449659
165439,0.13460846
165440,0.7403177
165441,0.7261492
165442,0.03463688
165443,0.014438791
165444,0.037718676
165445,0.1708111
165446,0.0936777
165447,0.004465089
