id,Exited
165034,0.016289247
165035,0.899016
165036,0.025099687
165037,0.23862118
165038,0.3595144
165039,0.055816796
165040,0.031948633
165041,0.08743692
165042,0.58598167
165043,0.0069026547
165044,0.124275334
165045,0.014326939
165046,0.009883103
165047,0.23560144
165048,0.61750644
165049,0.03675491
165050,0.06852941
165051,0.36443764
165052,0.018745488
165053,0.08293067
165054,0.016502557
165055,0.12093189
165056,0.24507622
165057,0.005760421
165058,0.4718412
165059,0.14764442
165060,0.95181996
165061,0.5246705
165062,0.14830342
165063,0.39694586
165064,0.02155325
165065,0.037530996
165066,0.17184381
165067,0.12904422
165068,0.036208887
165069,0.0083783455
165070,0.7490851
165071,0.026588641
165072,0.09691966
165073,0.9063198
165074,0.5927139
165075,0.19970348
165076,0.19777139
165077,0.0050198804
165078,0.47590196
165079,0.18341091
165080,0.008619947
165081,0.021629905
165082,0.0037379374
165083,0.46923092
165084,0.052385744
165085,0.0036969658
165086,0.009331662
165087,0.60519844
165088,0.018317176
165089,0.12979051
165090,0.10547663
165091,0.015257918
165092,0.027122116
165093,0.17332207
165094,0.012815699
165095,0.05851817
165096,0.2585803
165097,0.13139756
165098,0.024800126
165099,0.004004665
165100,0.8549305
165101,0.043452904
165102,0.06886074
165103,0.009551231
165104,0.22624117
165105,0.5523666
165106,0.38134232
165107,0.066871144
165108,0.017265862
165109,0.49054638
165110,0.079679936
165111,0.05461725
165112,0.059039354
165113,0.01749306
165114,0.012812129
165115,0.0271723
165116,0.3151875
165117,0.02415883
165118,0.35203364
165119,0.088324726
165120,0.06582881
165121,0.2939444
165122,0.21998899
165123,0.051116392
165124,0.22118324
165125,0.02978574
165126,0.042844813
165127,0.009237917
165128,0.0081037665
165129,0.01087537
165130,0.97295785
165131,0.016920822
165132,0.36078215
165133,0.107288584
165134,0.010663597
165135,0.054415867
165136,0.0070550814
165137,0.57437456
165138,0.6635603
165139,0.6733674
165140,0.13459408
165141,0.019174298
165142,0.00411245
165143,0.109715395
165144,0.1938928
165145,0.48825344
165146,0.17562532
165147,0.04826857
165148,0.09950223
165149,0.025411054
165150,0.009256488
165151,0.68587375
165152,0.5698246
165153,0.042232744
165154,0.019340748
165155,0.02391582
165156,0.0066340324
165157,0.021413302
165158,0.33578122
165159,0.13052775
165160,0.0384765
165161,0.01086296
165162,0.79082423
165163,0.018232785
165164,0.023263222
165165,0.1337187
165166,0.9643803
165167,0.06845076
165168,0.037811745
165169,0.097939305
165170,0.07042826
165171,0.04778266
165172,0.6208736
165173,0.10276747
165174,0.016919965
165175,0.10213553
165176,0.013140426
165177,0.027587986
165178,0.4580775
165179,0.67277557
165180,0.046766296
165181,0.9006328
165182,0.141419
165183,0.02576525
165184,0.043790776
165185,0.04400888
165186,0.007930896
165187,0.968416
165188,0.955005
165189,0.013153541
165190,0.012119216
165191,0.1098307
165192,0.12760675
165193,0.121821836
165194,0.27152547
165195,0.11493374
165196,0.34372965
165197,0.84761745
165198,0.6630216
165199,0.07645348
165200,0.37250575
165201,0.70946294
165202,0.8180003
165203,0.70781887
165204,0.63133574
165205,0.013700208
165206,0.14138988
165207,0.10148731
165208,0.011696245
165209,0.1853505
165210,0.48551404
165211,0.91081095
165212,0.054943867
165213,0.021130178
165214,0.9009251
165215,0.39592138
165216,0.046282113
165217,0.0030567849
165218,0.011452347
165219,0.9001106
165220,0.33861607
165221,0.07608046
165222,0.185453
165223,0.09264695
165224,0.05362881
165225,0.8849864
165226,0.8105398
165227,0.16219386
165228,0.15340911
165229,0.31245148
165230,0.93875575
165231,0.008113423
165232,0.0036455349
165233,0.053499676
165234,0.15279979
165235,0.011335809
165236,0.5459364
165237,0.01284389
165238,0.14152941
165239,0.023592945
165240,0.005596319
165241,0.010275627
165242,0.25058687
165243,0.022071674
165244,0.6434512
165245,0.0042126467
165246,0.05357223
165247,0.024229048
165248,0.047946762
165249,0.24538504
165250,0.013213157
165251,0.0076295924
165252,0.36235517
165253,0.1825093
165254,0.015831083
165255,0.136835
165256,0.21224967
165257,0.046347067
165258,0.63324565
165259,0.44771898
165260,0.3074963
165261,0.87028503
165262,0.5300901
165263,0.0110204285
165264,0.03210601
165265,0.015003462
165266,0.004947427
165267,0.4378894
165268,0.12372518
165269,0.67078936
165270,0.3634114
165271,0.022900647
165272,0.97695446
165273,0.04640375
165274,0.06055012
165275,0.22694117
165276,0.11427368
165277,0.3864858
165278,0.93146396
165279,0.12638105
165280,0.015623976
165281,0.009095036
165282,0.10536187
165283,0.006875652
165284,0.349201
165285,0.0837085
165286,0.08247604
165287,0.009205608
165288,0.032756492
165289,0.057146166
165290,0.044150148
165291,0.034492776
165292,0.073760256
165293,0.6286186
165294,0.0056107813
165295,0.14407484
165296,0.052363675
165297,0.031049706
165298,0.027116513
165299,0.054354176
165300,0.5336206
165301,0.058673892
165302,0.41001526
165303,0.06294505
165304,0.007622288
165305,0.0052727037
165306,0.020527128
165307,0.14430581
165308,0.04142946
165309,0.19536729
165310,0.12236251
165311,0.11555776
165312,0.8925916
165313,0.018962484
165314,0.024465045
165315,0.18092449
165316,0.12759681
165317,0.006206899
165318,0.7739199
165319,0.13984379
165320,0.02506266
165321,0.12132188
165322,0.058095653
165323,0.040103942
165324,0.07914531
165325,0.27363354
165326,0.5054088
165327,0.15317897
165328,0.120136544
165329,0.012809692
165330,0.12141816
165331,0.04048376
165332,0.57563365
165333,0.017209858
165334,0.004756306
165335,0.01598317
165336,0.13039666
165337,0.21770644
165338,0.30102083
165339,0.1937551
165340,0.10224545
165341,0.036113452
165342,0.021028457
165343,0.0037813452
165344,0.08130928
165345,0.054991595
165346,0.957898
165347,0.21308696
165348,0.054852817
165349,0.0850254
165350,0.0037518279
165351,0.15229703
165352,0.026692221
165353,0.013969983
165354,0.094133615
165355,0.055476096
165356,0.026657883
165357,0.048274443
165358,0.15310274
165359,0.02161374
165360,0.9110977
165361,0.035459943
165362,0.24901585
165363,0.15296109
165364,0.017856682
165365,0.9287377
165366,0.0063225585
165367,0.18066771
165368,0.13857654
165369,0.7344212
165370,0.2708679
165371,0.0037487068
165372,0.06559009
165373,0.021896202
165374,0.7081803
165375,0.03337747
165376,0.010691291
165377,0.0034922445
165378,0.14423962
165379,0.031762194
165380,0.13617326
165381,0.06867407
165382,0.0044237575
165383,0.011339384
165384,0.022987707
165385,0.18640426
165386,0.8082184
165387,0.011923316
165388,0.24679708
165389,0.108709686
165390,0.7167736
165391,0.0044475035
165392,0.040713117
165393,0.09285869
165394,0.13791107
165395,0.008369702
165396,0.022919774
165397,0.032483865
165398,0.4577014
165399,0.050650764
165400,0.06377985
165401,0.08156881
165402,0.35447925
165403,0.025452413
165404,0.07043469
165405,0.22547922
165406,0.06030902
165407,0.046011783
165408,0.21259883
165409,0.003914933
165410,0.020683961
165411,0.026854279
165412,0.027961275
165413,0.0059732306
165414,0.056850977
165415,0.0828411
165416,0.87312514
165417,0.008405423
165418,0.013423738
165419,0.7637156
165420,0.03688065
165421,0.5018636
165422,0.01724563
165423,0.014450616
165424,0.015900787
165425,0.55704755
165426,0.065903224
165427,0.092604324
165428,0.29451436
165429,0.53530425
165430,0.039375868
165431,0.05746343
165432,0.4452043
165433,0.9672184
165434,0.7735463
165435,0.18487035
165436,0.3036919
165437,0.0056391084
165438,0.013128107
165439,0.11428017
165440,0.7209366
165441,0.7512221
165442,0.034632426
165443,0.012145991
165444,0.048439737
165445,0.11583004
165446,0.085983254
165447,0.0055143316
165448,0.16560663
165449,0.0036314237
165450,0.010360752
165451,0.011318422
165452,0.69509375
165453,0.03268272
165454,0.5506821
165455,0.051488854
165456,0.5059968
165457,0.72429913
165458,0.00848491
165459,0.037326843
165460,0.018085532
165461,0.02095135
165462,0.060397085
165463,0.094805405
165464,0.06923193
165465,0.9110776
165466,0.0113794245
165467,0.063768536
165468,0.11410223
165469,0.104941435
165470,0.08253852
165471,0.25462452
165472,0.004973533
165473,0.025248067
165474,0.3882169
165475,0.084267676
165476,0.2048782
165477,0.10471419
165478,0.23616938
165479,0.18827347
165480,0.03756904
165481,0.95425546
165482,0.0067392164
165483,0.12999566
165484,0.018954493
165485,0.24543382
165486,0.09527753
165487,0.11372932
165488,0.028144509
165489,0.014825756
165490,0.060228188
165491,0.060157266
165492,0.17215087
165493,0.124052845
165494,0.017497068
165495,0.52680093
165496,0.04550994
165497,0.19413011
165498,0.117296636
165499,0.013945261
